Video Link,Title,Description,Content Provider,Language
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_multiplying_in_scientific_notation?e=13|*|||,Multiplying three numbers in scientific notation,Multiplying really big or really small numbers is much easier when using scientific notation. This video gives an example of multiplying three numbers that are written in scientific notation.,Khan Academy,English  2017-03-26
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_multiplying_monomials?e=14|*|||,Multiplying monomials to find area,Learn to express the area of a rectangle with length 4y and width 2y as a monomial.,Khan Academy,English  2017-02-27
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_multiplying_monomials_by_polynomials?e=15|*|||,Multiplying monomials by polynomials,Sal multiplies -4x² by (3x² + 25x - 7).,Khan Academy,English  2017-02-27
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_multiplying_monomials_by_polynomials_area_model_hindi?e=16|*|||,Multiplying monomials by polynomials: area model (Hindi),Anmol expresses the area of a rectangle whose height is 4 and width is x²+3x+2.,Khan Academy,Hindi  2018-07-24
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_multiplying_monomials_by_polynomials_challenge_hindi?e=17|*|||,Multiplying monomials by polynomials challenge (Hindi),"Anmol finds the values of coefficients c, d, and f that make -2y(y²+cy-3)=dy³+12y²+fy true for all y-values.",Khan Academy,Hindi  2018-07-24
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_multiplying_monomials_by_polynomials_hindi?e=18|*|||,Multiplying monomials by polynomials (Hindi),Anmol multiplies -4x² by (3x² + 25x - 7).,Khan Academy,Hindi  2018-07-24
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_multiplying_monomials_challenge_hindi?e=19|*|||,Multiplying monomials challenge (Hindi),Anmol finds the values of coefficients a and b that make (3x^a)(bx^4)=-24x^6 true for all x-values.,Khan Academy,Hindi  2018-07-24
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_multiplying_monomials_hindi?e=0|*|||,Multiplying monomials (Hindi),Learn how to multiply monomials like 5x² * 4x⁶ or 4p³ * p.,Khan Academy,Hindi  2018-07-24
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_multiplying_monomials_to_find_area_hindi?e=1|*|||,Multiplying monomials to find area (Hindi),Learn to express the area of a rectangle with length 4y and width 2y as a monomial.,Khan Academy,Hindi  2018-07-24
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_multiplying_monomials_to_find_area_two_variables_hindi?e=2|*|||,Multiplying monomials to find area: two variables (Hindi),Anmol expresses the area of a rectangle with length 4xy and width 2y as a monomial.,Khan Academy,Hindi  2018-07-24
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_multiplying_multiples_of_powers_of_10?e=3|*|||,Multiplying multiples of powers of 10,Learn how to multiply (9 * 10^9) (-2 * 10^-3).,Khan Academy,English  2017-03-26
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_multiplying_negative_and_positive_fractions?e=4|*|||,Multiplying positive and negative fractions,See examples of multiplying and dividing fractions with negative numbers.,Khan Academy,English  2017-03-22
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_multiplying_polynomials_2?e=5|*|||,Polynomial word problem: area of a window,Sal writes a polynomial expression that represents the total area of a window made of wood and glass.,Khan Academy,English  2017-02-27
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_multiplying_polynomials_3?e=6|*|||,Polynomial multiplication word problem,Sal finds the volume of a tank whose base has an area of 3x² + 30x + 5 square feet and whose height is 8x - 5 feet.,Khan Academy,English  2017-02-27
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_multiplying_polynomials_using_area_model?e=7|*|||,Multiplying binomials by polynomials: area model,Sal expresses the area of a rectangle whose height is y²-6y and width is 3y²-2y+1.,Khan Academy,English  2017-02-27
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_multiplying_simple_binomials?e=8|*|||,Multiplying binomials intro,Sal expresses (x-4)(x+7) as the standard trinomial x²+3x-28 and discusses how the general product (x+a)(x+b) can be written as x²+(a+b)x+a*b.,Khan Academy,English  2017-02-27
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_multistep_word_problems_example_1?e=9|*|||,Rational number word problem: school report,First visualize this word problem then use subtraction and multiplication of decimals and fractions to get at the answer.,Khan Academy,English  2018-12-22
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_multistep_word_problems_example_2?e=10|*|||,Rational number word problem: cosmetics,Remember units of measurement? Convert minutes into hours and put your knowledge of fractions to work in this word problem.,Khan Academy,English  2018-12-22
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_multistep_word_problems_example_3?e=11|*|||,Rational number word problem: cab,Budgeting money is one of the most valuable math skills you'll learn. Practice with us as we figure out how much money is left after a cab fare.,Khan Academy,English  2017-03-22
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_negative_exponent_intuition?e=12|*|||,Negative exponent intuition,Intuition on why a^-b = 1/(a^b) (and why a^0 =1),Khan Academy,English  2017-03-26
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_negative_exponent_intuition_hindi?e=13|*|||,Negative exponent intuition (Hindi),Intuition on why a^-b = 1/(a^b) (and why a^0 =1).,Khan Academy,Hindi  2018-07-24
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_negative_exponents?e=14|*|||,Negative exponents,Learn how to rewrite expressions with negative exponents as fractions with positive exponents.,Khan Academy,English  2017-03-26
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_negative_exponents_hindi?e=15|*|||,Negative exponents (Hindi),Learn how to rewrite expressions with negative exponents as fractions with positive exponents.,Khan Academy,Hindi  2018-07-24
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_nets_of_polyhedra?e=16|*|||,Intro to nets of polyhedra,"Admittedly, ""nets of polyhedra"" sounds like the title of a bad sci-fi movie about man-eating, multi-headed fish. But in reality, nets of polyhedra are just 2D objects that wrap around 3D objects, like wrapping paper around presents.",Khan Academy,English  2017-03-09
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_number_of_solutions_to_equations_hindi?e=17|*|||,Number of solutions to equations (Hindi),"See how some equations have one solution, others have no solutions, and still others have infinite solutions.",Khan Academy,Hindi  2018-07-24
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_number_of_solutions_to_linear_equations?e=18|*|||,Number of solutions to equations,"See how some equations have one solution, others have no solutions, and still others have infinite solutions.",Khan Academy,English  2017-03-27
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_number_of_solutions_to_linear_equations_ex_2?e=19|*|||,Creating an equation with no solutions,Sal shows how to complete the equation -11x + 4 = __x + __ so that it has no solutions.,Khan Academy,English  2017-03-27
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_number_of_solutions_to_linear_equations_ex_3?e=0|*|||,Creating an equation with infinitely many solutions,Sal shows how to complete the equation 4(x - 2) + x = 5x + __ so that it has infinitely many solutions.,Khan Academy,English  2017-03-27
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_number_sets_2?e=1|*|||,Worked example: classifying numbers,"Deciding which number set 3.4028 belongs to: integers, rationals, or irrationals?",Khan Academy,English  2018-01-08
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_one_step_equation_intuition?e=2|*|||,One-step equations intuition,This equation can be simplified through a single step to solve for the variable. Can you help?,Khan Academy,English  2017-03-09
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_one_step_inequalities?e=3|*|||,One-step inequality involving addition,One-Step Inequalities,Khan Academy,English  2018-03-25
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_one_step_inequalities_2?e=4|*|||,One-step inequalities: -5c ≤ 15,"In addition to solving the inequality, we'll graph the solution. Remember to swap if you mutiply both sides of the inequality by a negative number.",Khan Academy,English  2017-03-22
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_one_step_multiplication_and_division_equations_with_fractions?e=5|*|||,One-step multiplication & division equations: fractions & decimals,Learn how to solve equations in one step by multiplying or dividing a number from both sides. These problems involve decimals and fractions.,Khan Academy,English  2017-03-09
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_order_doesn_t_matter_when_purely_multiplying?e=6|*|||,Properties of multiplication,Sal uses pictures and practice problems to see commutativity and associativity in multiplication.,Khan Academy,English  2017-03-02
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_ordering_numeric_expressions_dup_3?e=7|*|||,Ordering numeric expressions,"Ordering numbers expressed as decimals, fractions, and percentages.",Khan Academy,English  2018-01-09
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_orders_of_magnitude_exercise_example_1?e=8|*|||,Orders of magnitude exercise example 1,N/A,Khan Academy,English  2018-01-09
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_orders_of_magnitude_exercise_example_2?e=9|*|||,Orders of magnitude exercise example 2,N/A,Khan Academy,English  2018-01-09
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_other_triangle_congruence_postulates?e=10|*|||,Triangle congruence postulates/criteria,"Sal introduces and justifies the SSS, SAS, ASA and AAS postulates for congruent triangles. He also shows that AAA is only good for similarity. For SSA, better to watch next video.",Khan Academy,English  2017-05-04
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_parallel_perpendicular_lines_hindi?e=11|*|||,Parallel & perpendicular lines (Hindi),Parallel lines are lines in a plane that are always the same distance apart. Parallel lines never intersect. Perpendicular lines are lines that intersect at a right (90 degrees) angle.,Khan Academy,Hindi  2018-09-27
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_partial_circle_area_and_arc_length?e=12|*|||,Partial circle area and arc length,Sal finds the area of a semicircle and the arc length of a partial circle.,Khan Academy,English  2017-05-26
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_pattern_for_squaring_simple_binomials?e=13|*|||,Squaring binomials of the form (x+a)²,"Sal introduces perfect square expressions. For example, (x+7)² is expanded as x²+14x+49.",Khan Academy,English  2017-02-27
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_patterns_in_zeros_exercise?e=14|*|||,Exponents and powers of 10 patterns,"Now that we understand how to interpret an exponent and how the patterns in zeros are related to the exponent, we can solve more complicated problems!",Khan Academy,English  2017-03-06
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_percent_from_fraction_models?e=15|*|||,Percents from fraction models,Percent from fraction models,Khan Academy,English  2017-11-13
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_percent_word_problem_examples?e=16|*|||,Percent word problem: magic club,Sal solves percent word problems including percent comparisons and percent of change.,Khan Academy,English  2017-11-14
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_percent_word_problems?e=17|*|||,Percent word problem: recycling cans,"It's nice to practice conversion problems, but how about applying our new knowledge of percentages to a real life problem like recycling? Hint: don't forget your long division!",Khan Academy,English  2017-03-07
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_percent_word_problems_1_example_2?e=18|*|||,Percent word problem: penguins,You're given the percent in this example and asked to find the whole number represented by the percent.,Khan Academy,English  2018-03-19
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_perfect_square_factorization_intro?e=19|*|||,Perfect square factorization intro,"When an expression has the general form a²+2ab+b², then we can factor it as (a+b)². For example, x²+10x+25 can be factored as (x+5)². This method is based on the pattern (a+b)²=a²+2ab+b², which can be verified by expanding the parentheses in (a+b)(a+b).",Khan Academy,English  2017-04-09
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_perfect_square_factorization_intro_hindi?e=0|*|||,Perfect square factorization intro (Hindi),"When an expression has the general form a²+2ab+b², then we can factor it as (a+b)². For example, x²+10x+25 can be factored as (x+5)². This method is based on the pattern (a+b)²=a²+2ab+b², which can be verified by expanding the parentheses in (a+b)(a+b).",Khan Academy,Hindi  2018-07-25
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_perimeter_and_area_basics?e=1|*|||,Perimeter & area,Perimeter is the distance around the outside of a shape. Area measures the space inside a shape. Learn how to calculate perimeter and area for various shapes.,Khan Academy,English  2016-09-29
